job_id,job_title,company_id,country_id,platform_id,experience_level,employment_type,salary_min_usd,salary_max_usd,remote_option,applicants_estimate,average_salary_usd
JOB-42535,AI Engineer,4,11,1001,Entry,Part-time,173627,207635,Remote,385,190631
JOB-42536,Senior Data Scientist,16,13,1006,Entry,Contract,85864,114654,Remote,199,100259
JOB-42537,Data Scientist,14,9,1006,Mid,Contract,86435,92298,Onsite,420,89367
JOB-42538,Senior Data Analyst,2,2,1002,Lead,Contract,62786,97556,Remote,160,80171
JOB-42539,Machine Learning Engineer,2,13,1006,Senior,Contract,163697,196599,Remote,160,180148
JOB-42540,Machine Learning Engineer,1,5,1001,Mid,Full-time,123785,158448,Remote,196,141117
JOB-42541,Business Intelligence Analyst,10,10,1001,Lead,Part-time,77840,102460,Hybrid,494,90150
JOB-42542,Data Engineer,17,1,1002,Lead,Full-time,169112,202149,Onsite,31,185631
JOB-42543,Business Intelligence Analyst,13,11,1003,Senior,Full-time,56048,62696,Hybrid,200,59372
JOB-42544,Senior Data Engineer,18,5,1003,Senior,Part-time,138336,166056,Hybrid,18,152196
JOB-42545,Senior Data Engineer,16,3,1006,Lead,Part-time,174738,208546,Onsite,81,191642
JOB-42546,AI Engineer,15,12,1001,Lead,Contract,113026,125421,Hybrid,352,119224
JOB-42547,AI Engineer,1,11,1001,Entry,Full-time,165603,184244,Remote,496,174924
JOB-42548,Data Engineer,18,5,1001,Senior,Contract,179670,193685,Remote,535,186678
JOB-42549,Senior Data Scientist,6,4,1002,Senior,Full-time,144171,157463,Onsite,114,150817
JOB-42550,Senior Data Engineer,2,11,1004,Mid,Contract,174202,188171,Remote,258,181187
JOB-42551,Data Engineer,8,8,1004,Senior,Contract,160996,194478,Hybrid,404,177737
JOB-42552,Senior Data Analyst,7,4,1003,Mid,Contract,50872,73203,Onsite,508,62038
JOB-42553,Senior Data Engineer,16,8,1002,Mid,Full-time,172754,196274,Hybrid,79,184514
JOB-42554,Data Scientist,3,13,1005,Senior,Full-time,90561,124968,Onsite,175,107765
JOB-42555,Senior Data Analyst,4,7,1002,Lead,Part-time,81085,87944,Hybrid,334,84515
JOB-42556,Business Intelligence Analyst,16,5,1001,Senior,Part-time,74329,84216,Remote,547,79273
JOB-42557,Machine Learning Engineer,16,7,1006,Senior,Part-time,141472,156434,Hybrid,288,148953
JOB-42558,Analytics Engineer,10,12,1002,Lead,Part-time,153820,176877,Remote,389,165349
JOB-42559,Senior Data Scientist,14,5,1004,Lead,Full-time,83165,104443,Hybrid,46,93804
JOB-42560,Senior Data Engineer,2,6,1002,Senior,Part-time,161788,190538,Remote,307,176163
JOB-42561,Data Engineer,8,10,1003,Entry,Contract,146126,163050,Onsite,453,154588
JOB-42562,Senior Data Engineer,13,5,1004,Mid,Full-time,102475,134410,Onsite,590,118443
JOB-42563,Machine Learning Engineer,15,11,1006,Lead,Full-time,152637,166311,Remote,550,159474
JOB-42564,AI Engineer,3,1,1003,Lead,Part-time,151950,186437,Remote,197,169194
JOB-42565,Data Engineer,10,1,1006,Mid,Part-time,133703,166582,Onsite,490,150143
JOB-42566,Senior Data Scientist,13,13,1003,Lead,Full-time,142138,156256,Onsite,499,149197
JOB-42567,Data Scientist,3,11,1004,Lead,Contract,145504,160214,Hybrid,380,152859
JOB-42568,Senior Data Analyst,8,4,1003,Mid,Full-time,57671,92095,Remote,161,74883
JOB-42569,Data Engineer,16,10,1004,Senior,Contract,119679,138054,Onsite,281,128867
JOB-42570,AI Engineer,4,6,1003,Senior,Part-time,167259,189184,Hybrid,440,178222
JOB-42571,Analytics Engineer,14,13,1006,Lead,Part-time,130194,143336,Onsite,72,136765
JOB-42572,Data Scientist,20,12,1005,Senior,Full-time,104700,129613,Hybrid,60,117157
JOB-42573,Data Scientist,17,7,1006,Entry,Contract,115666,124961,Hybrid,521,120314
JOB-42574,Analytics Engineer,20,4,1001,Senior,Contract,119809,137136,Remote,278,128473
JOB-42575,Data Scientist,3,1,1001,Senior,Full-time,119729,146417,Onsite,52,133073
JOB-42576,Data Engineer,8,9,1006,Mid,Contract,172202,182585,Hybrid,7,177394
JOB-42577,Analytics Engineer,20,1,1004,Mid,Full-time,103377,109123,Hybrid,416,106250
JOB-42578,Machine Learning Engineer,9,13,1001,Entry,Part-time,171317,190580,Remote,494,180949
JOB-42579,Machine Learning Engineer,8,10,1002,Senior,Contract,165634,175367,Onsite,307,170501
JOB-42580,Analytics Engineer,9,10,1003,Lead,Part-time,157113,170793,Remote,450,163953
JOB-42581,Data Analyst,2,7,1003,Mid,Contract,59810,92220,Onsite,416,76015
JOB-42582,Senior Data Scientist,18,1,1005,Senior,Contract,81145,90719,Remote,474,85932
JOB-42583,Senior Data Engineer,5,10,1006,Entry,Part-time,111770,121647,Onsite,208,116709
JOB-42584,Data Scientist,19,7,1005,Lead,Part-time,99716,120488,Hybrid,91,110102
JOB-42585,Analytics Engineer,12,9,1002,Mid,Full-time,131461,155959,Onsite,14,143710
JOB-42586,Senior Data Scientist,14,8,1006,Entry,Full-time,124904,139310,Hybrid,346,132107
JOB-42587,AI Engineer,1,11,1002,Senior,Full-time,176625,203433,Hybrid,151,190029
JOB-42588,Business Intelligence Analyst,19,7,1005,Mid,Part-time,66650,77106,Onsite,312,71878
JOB-42589,Data Analyst,18,12,1002,Senior,Part-time,77138,111779,Remote,547,94459
JOB-42590,Machine Learning Engineer,16,11,1003,Entry,Contract,153842,161215,Remote,188,157529
JOB-42591,Senior Data Engineer,2,11,1005,Entry,Contract,107549,113610,Remote,145,110580
JOB-42592,Senior Data Analyst,19,1,1005,Senior,Part-time,66761,84907,Onsite,211,75834
JOB-42593,Senior Data Scientist,13,10,1004,Senior,Contract,87874,115880,Onsite,51,101877
JOB-42594,Data Engineer,20,5,1004,Senior,Contract,122923,141728,Hybrid,375,132326
JOB-42595,Data Scientist,15,8,1004,Entry,Part-time,96430,125652,Hybrid,53,111041
JOB-42596,Senior Data Engineer,9,9,1002,Lead,Full-time,108638,138938,Remote,52,123788
JOB-42597,Senior Data Analyst,2,1,1003,Mid,Part-time,63202,76166,Onsite,139,69684
JOB-42598,Machine Learning Engineer,15,1,1006,Mid,Part-time,156175,164781,Hybrid,373,160478
JOB-42599,Senior Data Analyst,3,9,1003,Entry,Contract,76712,104173,Onsite,213,90443
JOB-42600,Senior Data Scientist,12,11,1004,Lead,Part-time,123549,143166,Hybrid,145,133358
JOB-42601,Data Analyst,8,3,1004,Senior,Part-time,79318,91696,Hybrid,234,85507
JOB-42602,Analytics Engineer,18,9,1002,Senior,Part-time,169572,195077,Onsite,291,182325
JOB-42603,Senior Data Scientist,3,13,1004,Lead,Part-time,118910,152827,Hybrid,433,135869
JOB-42604,AI Engineer,19,4,1003,Mid,Contract,157673,164205,Remote,540,160939
JOB-42605,Senior Data Engineer,20,6,1002,Senior,Full-time,96245,118833,Onsite,520,107539
JOB-42606,Machine Learning Engineer,17,10,1003,Entry,Contract,106260,113169,Hybrid,508,109715
JOB-42607,AI Engineer,9,9,1002,Mid,Contract,159678,192981,Onsite,50,176330
JOB-42608,Data Scientist,3,7,1004,Mid,Full-time,110046,143588,Remote,573,126817
JOB-42609,Business Intelligence Analyst,1,4,1001,Senior,Full-time,84068,97375,Onsite,361,90722
JOB-42610,Senior Data Analyst,11,8,1004,Entry,Contract,58386,89568,Remote,181,73977
JOB-42611,Analytics Engineer,16,4,1002,Mid,Full-time,137320,151493,Hybrid,72,144407
JOB-42612,Data Engineer,1,6,1004,Senior,Contract,110496,133959,Onsite,370,122228
JOB-42613,Data Engineer,10,5,1006,Entry,Contract,161946,176070,Hybrid,210,169008
JOB-42614,Senior Data Scientist,9,5,1004,Lead,Full-time,96838,109911,Onsite,400,103375
JOB-42615,Business Intelligence Analyst,12,6,1005,Mid,Contract,54950,72123,Hybrid,340,63537
JOB-42616,Machine Learning Engineer,14,12,1004,Entry,Contract,173141,198486,Onsite,47,185814
JOB-42617,Business Intelligence Analyst,5,3,1001,Lead,Contract,85488,102061,Remote,472,93775
JOB-42618,Senior Data Scientist,20,4,1004,Mid,Contract,99960,109415,Onsite,589,104688
JOB-42619,Business Intelligence Analyst,2,1,1005,Entry,Part-time,60719,76845,Hybrid,486,68782
JOB-42620,Analytics Engineer,9,7,1002,Entry,Contract,152524,181608,Hybrid,334,167066
JOB-42621,Data Engineer,20,13,1002,Senior,Part-time,160482,177319,Onsite,511,168901
JOB-42622,Data Engineer,3,1,1001,Entry,Contract,160654,178513,Remote,355,169584
JOB-42623,Senior Data Analyst,19,9,1003,Lead,Full-time,58623,86519,Remote,122,72571
JOB-42624,Senior Data Scientist,6,9,1002,Mid,Contract,124959,134878,Hybrid,296,129919
JOB-42625,Business Intelligence Analyst,16,1,1004,Entry,Part-time,73312,84410,Hybrid,108,78861
JOB-42626,AI Engineer,18,4,1004,Entry,Full-time,115174,135270,Hybrid,417,125222
JOB-42627,Senior Data Analyst,18,2,1006,Mid,Part-time,49294,59244,Onsite,456,54269
JOB-42628,Data Scientist,1,10,1002,Entry,Part-time,108067,137737,Remote,119,122902
JOB-42629,Data Scientist,13,11,1002,Entry,Part-time,101059,132726,Hybrid,130,116893
JOB-42630,Senior Data Engineer,2,6,1001,Entry,Contract,117680,132875,Onsite,117,125278
JOB-42631,Data Scientist,7,9,1002,Entry,Part-time,129147,142854,Onsite,289,136001
JOB-42632,Data Analyst,16,5,1002,Entry,Part-time,68503,83031,Onsite,131,75767
JOB-42633,Data Engineer,4,9,1004,Senior,Contract,133413,163153,Remote,597,148283
JOB-42634,Data Engineer,2,12,1005,Entry,Full-time,148808,175961,Hybrid,465,162385
JOB-42635,Senior Data Scientist,20,10,1005,Lead,Contract,114120,123526,Hybrid,361,118823
JOB-42636,Machine Learning Engineer,15,8,1001,Entry,Full-time,125181,159013,Onsite,91,142097
JOB-42637,Senior Data Analyst,11,12,1006,Mid,Part-time,84022,89441,Remote,54,86732
JOB-42638,AI Engineer,6,11,1002,Lead,Contract,151954,159337,Onsite,535,155646
JOB-42639,Senior Data Engineer,3,4,1004,Lead,Full-time,145237,151975,Onsite,259,148606
JOB-42640,Senior Data Scientist,5,10,1004,Entry,Contract,93248,117531,Hybrid,427,105390
JOB-42641,Senior Data Analyst,1,11,1003,Entry,Full-time,51120,72679,Hybrid,80,61900
JOB-42642,Analytics Engineer,8,4,1003,Senior,Contract,152406,174099,Hybrid,598,163253
JOB-42643,Senior Data Scientist,2,4,1004,Senior,Contract,113795,135066,Remote,266,124431
JOB-42644,Data Scientist,16,11,1006,Mid,Contract,108121,117372,Hybrid,512,112747
JOB-42645,Business Intelligence Analyst,10,7,1003,Entry,Full-time,61408,89871,Remote,110,75640
JOB-42646,AI Engineer,6,7,1002,Senior,Contract,95537,101528,Onsite,241,98533
JOB-42647,Analytics Engineer,9,6,1002,Senior,Full-time,131136,156130,Hybrid,558,143633
JOB-42648,AI Engineer,3,10,1003,Entry,Contract,115513,125294,Hybrid,60,120404
JOB-42649,Machine Learning Engineer,2,5,1001,Senior,Contract,129334,145063,Hybrid,584,137199
JOB-42650,Senior Data Scientist,8,12,1003,Lead,Part-time,141037,160773,Hybrid,446,150905
JOB-42651,Data Engineer,11,10,1003,Entry,Contract,99221,131552,Hybrid,511,115387
JOB-42652,Senior Data Engineer,18,3,1005,Entry,Full-time,156314,180093,Hybrid,173,168204
JOB-42653,Analytics Engineer,6,2,1005,Entry,Full-time,165468,182408,Remote,239,173938
JOB-42654,Business Intelligence Analyst,3,13,1005,Senior,Contract,70857,83010,Hybrid,267,76934
JOB-42655,Senior Data Analyst,19,9,1004,Lead,Part-time,69397,77381,Hybrid,106,73389
JOB-42656,Senior Data Analyst,17,10,1006,Mid,Full-time,56531,65949,Onsite,446,61240
JOB-42657,Senior Data Analyst,3,2,1003,Entry,Full-time,85924,99204,Remote,461,92564
JOB-42658,Data Scientist,5,13,1004,Senior,Contract,126324,140881,Onsite,295,133603
JOB-42659,Data Engineer,14,3,1003,Lead,Full-time,115493,148493,Hybrid,53,131993
JOB-42660,Senior Data Engineer,3,10,1004,Senior,Full-time,133181,167071,Onsite,131,150126
JOB-42661,Machine Learning Engineer,12,6,1002,Mid,Part-time,108103,117396,Hybrid,565,112750
JOB-42662,Senior Data Analyst,14,10,1002,Entry,Part-time,55154,88149,Remote,111,71652
JOB-42663,Data Engineer,8,10,1004,Entry,Full-time,111488,138522,Onsite,134,125005
JOB-42664,AI Engineer,13,2,1006,Lead,Contract,112813,118120,Remote,84,115467
JOB-42665,Senior Data Analyst,18,3,1006,Senior,Part-time,68841,87076,Hybrid,547,77959
JOB-42666,Data Analyst,14,12,1001,Entry,Part-time,63407,78757,Remote,146,71082
JOB-42667,Senior Data Engineer,11,11,1003,Senior,Full-time,161485,181202,Onsite,397,171344
JOB-42668,Data Analyst,8,4,1006,Mid,Contract,81847,114091,Onsite,339,97969
JOB-42669,Senior Data Engineer,16,3,1006,Entry,Contract,166602,175167,Hybrid,380,170885
JOB-42670,Data Scientist,5,1,1002,Entry,Part-time,125230,152050,Hybrid,581,138640
JOB-42671,Machine Learning Engineer,6,6,1003,Lead,Full-time,148457,160086,Onsite,232,154272
JOB-42672,Senior Data Scientist,18,3,1001,Lead,Part-time,144646,168883,Hybrid,23,156765
JOB-42673,AI Engineer,2,3,1006,Lead,Full-time,142564,153707,Onsite,347,148136
JOB-42674,Machine Learning Engineer,1,10,1002,Entry,Contract,158837,164493,Hybrid,320,161665
JOB-42675,Analytics Engineer,13,1,1002,Senior,Contract,141039,168338,Onsite,342,154689
JOB-42676,Data Scientist,11,9,1006,Mid,Contract,109865,115105,Onsite,450,112485
JOB-42677,Data Engineer,9,8,1001,Mid,Part-time,117839,125393,Onsite,78,121616
JOB-42678,Senior Data Scientist,16,11,1006,Lead,Contract,147658,163375,Remote,81,155517
JOB-42679,AI Engineer,5,12,1001,Mid,Full-time,96941,109656,Hybrid,503,103299
JOB-42680,Analytics Engineer,10,6,1004,Senior,Part-time,124694,138046,Onsite,535,131370
JOB-42681,Senior Data Engineer,20,9,1005,Entry,Contract,158485,187910,Hybrid,71,173198
JOB-42682,Senior Data Analyst,7,7,1004,Senior,Part-time,53352,72779,Remote,435,63066
JOB-42683,Analytics Engineer,4,4,1004,Senior,Full-time,102933,130378,Remote,527,116656
JOB-42684,Data Scientist,3,1,1004,Entry,Contract,120359,137031,Onsite,371,128695
JOB-42685,AI Engineer,18,12,1004,Lead,Contract,174603,208923,Remote,283,191763
JOB-42686,Data Analyst,10,8,1001,Mid,Full-time,45466,54215,Onsite,236,49841
JOB-42687,Machine Learning Engineer,1,12,1004,Senior,Part-time,160244,165780,Onsite,433,163012
JOB-42688,Senior Data Engineer,15,10,1006,Mid,Part-time,169760,193193,Remote,319,181477
JOB-42689,Data Engineer,4,4,1001,Lead,Part-time,96362,105374,Remote,487,100868
JOB-42690,Data Scientist,3,13,1003,Entry,Part-time,94028,123974,Hybrid,527,109001
JOB-42691,AI Engineer,7,13,1004,Senior,Part-time,157171,164632,Remote,158,160902
JOB-42692,Data Scientist,3,11,1001,Senior,Full-time,80646,89239,Remote,103,84943
JOB-42693,Senior Data Engineer,6,12,1005,Senior,Full-time,127453,152492,Remote,5,139973
JOB-42694,Data Engineer,9,12,1005,Mid,Contract,98423,110923,Remote,451,104673
JOB-42695,Senior Data Scientist,16,13,1004,Senior,Contract,94357,126081,Remote,366,110219
JOB-42696,Analytics Engineer,15,7,1005,Mid,Part-time,160182,193135,Remote,275,176659
JOB-42697,AI Engineer,9,13,1006,Entry,Part-time,170111,187785,Onsite,54,178948
JOB-42698,Data Engineer,7,1,1005,Entry,Contract,117542,125850,Remote,300,121696
JOB-42699,Senior Data Engineer,8,2,1004,Entry,Full-time,174010,180920,Hybrid,89,177465
JOB-42700,Data Engineer,6,11,1006,Mid,Full-time,131119,161939,Onsite,9,146529
JOB-42701,Senior Data Engineer,17,12,1003,Lead,Part-time,125792,133100,Remote,538,129446
JOB-42702,Analytics Engineer,2,9,1001,Entry,Part-time,123997,145988,Hybrid,77,134993
JOB-42703,Business Intelligence Analyst,10,9,1003,Mid,Contract,50326,75209,Hybrid,39,62768
JOB-42704,Senior Data Scientist,10,5,1004,Senior,Part-time,86398,117283,Hybrid,372,101841
JOB-42705,Senior Data Engineer,15,6,1005,Entry,Contract,147895,161509,Onsite,79,154702
JOB-42706,Senior Data Analyst,20,7,1005,Senior,Contract,46411,74791,Remote,571,60601
JOB-42707,Senior Data Engineer,5,10,1001,Entry,Contract,173087,198659,Onsite,72,185873
JOB-42708,Senior Data Analyst,15,1,1003,Senior,Full-time,63023,81715,Hybrid,115,72369
JOB-42709,Data Engineer,3,8,1002,Lead,Part-time,138037,172679,Hybrid,131,155358
JOB-42710,Senior Data Analyst,18,6,1001,Senior,Full-time,65792,71084,Hybrid,488,68438
JOB-42711,Analytics Engineer,20,1,1006,Entry,Part-time,152584,180273,Onsite,25,166429
JOB-42712,Analytics Engineer,18,7,1002,Senior,Contract,178646,190922,Remote,286,184784
JOB-42713,Data Analyst,15,6,1003,Mid,Part-time,70669,76645,Hybrid,455,73657
JOB-42714,AI Engineer,3,8,1006,Entry,Part-time,114081,120681,Onsite,307,117381
JOB-42715,Machine Learning Engineer,11,5,1006,Lead,Part-time,118739,152987,Hybrid,258,135863
JOB-42716,Data Engineer,9,1,1005,Senior,Contract,133456,159964,Onsite,289,146710
JOB-42717,Data Analyst,12,9,1005,Mid,Part-time,67314,86003,Remote,6,76659
JOB-42718,Business Intelligence Analyst,9,9,1003,Senior,Full-time,66271,82583,Onsite,285,74427
JOB-42719,Senior Data Analyst,12,11,1004,Senior,Contract,73711,102187,Remote,465,87949
JOB-42720,Data Engineer,16,3,1001,Lead,Part-time,134033,165491,Hybrid,512,149762
JOB-42721,Machine Learning Engineer,14,13,1006,Senior,Part-time,172744,200988,Remote,225,186866
JOB-42722,Data Engineer,16,7,1005,Entry,Full-time,124214,153386,Hybrid,325,138800
JOB-42723,Senior Data Scientist,10,13,1001,Entry,Part-time,86666,109133,Onsite,40,97900
JOB-42724,Data Analyst,3,7,1004,Entry,Contract,55647,90088,Hybrid,213,72868
JOB-42725,Senior Data Analyst,16,13,1006,Lead,Part-time,46792,69302,Remote,552,58047
JOB-42726,Machine Learning Engineer,17,7,1004,Lead,Full-time,131502,150635,Hybrid,309,141069
JOB-42727,Machine Learning Engineer,19,12,1001,Entry,Part-time,164099,180025,Hybrid,56,172062
JOB-42728,Data Scientist,6,6,1002,Lead,Full-time,85072,105000,Onsite,108,95036
JOB-42729,Machine Learning Engineer,15,6,1005,Entry,Contract,131085,136173,Remote,445,133629
JOB-42730,AI Engineer,4,13,1004,Lead,Full-time,112301,135563,Hybrid,570,123932
JOB-42731,AI Engineer,1,11,1004,Entry,Part-time,128841,136379,Onsite,426,132610
JOB-42732,Senior Data Engineer,2,1,1001,Entry,Contract,137783,153098,Hybrid,543,145441
JOB-42733,Senior Data Engineer,10,10,1004,Lead,Part-time,150346,177971,Onsite,32,164159
JOB-42734,Analytics Engineer,11,10,1001,Mid,Full-time,158406,182926,Onsite,527,170666
JOB-42735,Senior Data Analyst,12,7,1005,Lead,Part-time,51983,67734,Hybrid,209,59859
JOB-42736,AI Engineer,6,7,1004,Mid,Full-time,154985,188367,Onsite,587,171676
JOB-42737,Data Engineer,6,3,1002,Entry,Contract,117828,144419,Hybrid,287,131124
JOB-42738,Machine Learning Engineer,1,4,1002,Senior,Full-time,161452,181692,Remote,244,171572
JOB-42739,Data Scientist,2,6,1003,Lead,Contract,148598,173110,Hybrid,52,160854
JOB-42740,Senior Data Analyst,19,11,1002,Entry,Contract,69182,83986,Onsite,40,76584
JOB-42741,Senior Data Analyst,4,4,1001,Lead,Full-time,62002,86790,Onsite,402,74396
JOB-42742,Senior Data Analyst,15,1,1001,Mid,Part-time,83490,90427,Remote,166,86959
JOB-42743,Machine Learning Engineer,3,1,1001,Senior,Part-time,179482,185587,Onsite,431,182535
JOB-42744,Senior Data Scientist,18,8,1002,Mid,Contract,112111,132906,Onsite,304,122509
JOB-42745,Senior Data Scientist,19,13,1001,Senior,Full-time,85652,112206,Remote,417,98929
JOB-42746,Business Intelligence Analyst,20,13,1006,Lead,Contract,60606,68524,Hybrid,324,64565
JOB-42747,Senior Data Engineer,15,1,1004,Entry,Contract,112948,132784,Onsite,29,122866
JOB-42748,Senior Data Analyst,11,10,1003,Lead,Part-time,71028,77501,Hybrid,110,74265
JOB-42749,Data Scientist,9,10,1006,Lead,Part-time,82026,96132,Onsite,83,89079
JOB-42750,Senior Data Analyst,17,8,1001,Mid,Part-time,89551,115062,Hybrid,57,102307
JOB-42751,AI Engineer,13,13,1001,Entry,Contract,157448,191659,Hybrid,428,174554
JOB-42752,AI Engineer,1,6,1001,Entry,Part-time,173073,184747,Remote,381,178910
JOB-42753,Senior Data Analyst,15,3,1006,Mid,Full-time,86263,92681,Remote,96,89472
JOB-42754,Data Engineer,20,1,1001,Lead,Contract,153050,162073,Onsite,291,157562
JOB-42755,Data Scientist,17,8,1002,Mid,Full-time,134271,146852,Remote,194,140562
JOB-42756,Data Scientist,16,5,1006,Lead,Contract,109224,114239,Remote,562,111732
JOB-42757,Senior Data Analyst,9,12,1001,Lead,Contract,52543,73183,Hybrid,521,62863
JOB-42758,Machine Learning Engineer,7,11,1003,Lead,Contract,101875,116726,Hybrid,274,109301
JOB-42759,Senior Data Scientist,1,4,1004,Senior,Full-time,128722,136295,Hybrid,196,132509
JOB-42760,Data Scientist,20,10,1001,Mid,Part-time,118907,129038,Hybrid,356,123973
JOB-42761,Senior Data Analyst,5,12,1001,Entry,Full-time,80102,96810,Remote,152,88456
JOB-42762,Business Intelligence Analyst,2,2,1003,Mid,Contract,75299,104658,Hybrid,68,89979
JOB-42763,Data Engineer,2,6,1001,Senior,Full-time,151492,166076,Remote,511,158784
JOB-42764,Machine Learning Engineer,15,1,1003,Mid,Full-time,175323,209174,Hybrid,163,192249
JOB-42765,Machine Learning Engineer,17,4,1004,Senior,Part-time,95404,101349,Remote,172,98377
JOB-42766,Business Intelligence Analyst,12,7,1002,Entry,Contract,62684,87418,Hybrid,533,75051
JOB-42767,Machine Learning Engineer,11,12,1005,Entry,Full-time,107593,133051,Remote,558,120322
JOB-42768,AI Engineer,19,5,1002,Mid,Full-time,98504,130350,Onsite,257,114427
JOB-42769,Business Intelligence Analyst,12,6,1005,Entry,Part-time,87336,108182,Remote,511,97759
JOB-42770,Senior Data Scientist,4,7,1006,Entry,Contract,128128,142934,Onsite,276,135531
JOB-42771,Senior Data Engineer,11,13,1003,Lead,Part-time,131605,152138,Hybrid,87,141872
JOB-42772,Data Scientist,17,7,1001,Lead,Contract,102491,120678,Hybrid,403,111585
JOB-42773,AI Engineer,13,3,1002,Senior,Full-time,149398,180023,Hybrid,88,164711
JOB-42774,Senior Data Analyst,11,5,1006,Entry,Full-time,81241,113226,Onsite,427,97234
JOB-42775,Senior Data Analyst,9,7,1006,Mid,Contract,79336,113724,Onsite,16,96530
JOB-42776,Senior Data Engineer,16,10,1001,Senior,Part-time,158930,191884,Hybrid,553,175407
JOB-42777,Senior Data Engineer,1,1,1001,Senior,Part-time,133901,155216,Remote,109,144559
JOB-42778,Senior Data Engineer,12,12,1004,Lead,Full-time,147516,165754,Hybrid,241,156635
JOB-42779,Data Analyst,5,8,1004,Senior,Contract,75439,89012,Onsite,566,82226
JOB-42780,AI Engineer,19,7,1001,Entry,Contract,129898,157481,Onsite,228,143690
JOB-42781,Machine Learning Engineer,5,10,1002,Senior,Contract,123289,144955,Onsite,207,134122
JOB-42782,Analytics Engineer,6,3,1006,Lead,Part-time,122322,151096,Remote,195,136709
JOB-42783,Data Engineer,3,3,1002,Senior,Contract,170170,204695,Hybrid,139,187433
JOB-42784,Senior Data Scientist,5,7,1004,Mid,Full-time,114692,129219,Onsite,86,121956
JOB-42785,Senior Data Engineer,10,5,1002,Mid,Contract,130552,147620,Onsite,370,139086
JOB-42786,Senior Data Analyst,13,6,1001,Entry,Part-time,45786,63578,Onsite,168,54682
JOB-42787,Business Intelligence Analyst,11,3,1005,Mid,Full-time,78602,108970,Hybrid,260,93786
JOB-42788,Business Intelligence Analyst,17,5,1005,Lead,Full-time,55212,66426,Onsite,308,60819
JOB-42789,Senior Data Engineer,14,7,1002,Entry,Full-time,175029,207619,Hybrid,361,191324
JOB-42790,Analytics Engineer,18,3,1002,Lead,Contract,138495,161573,Hybrid,123,150034
JOB-42791,Business Intelligence Analyst,10,8,1002,Entry,Contract,49117,59089,Remote,436,54103
JOB-42792,Senior Data Engineer,16,9,1003,Senior,Contract,147438,168210,Onsite,546,157824
JOB-42793,Senior Data Scientist,10,13,1006,Lead,Contract,95164,101555,Hybrid,226,98360
JOB-42794,Data Scientist,5,9,1001,Entry,Contract,139442,155609,Onsite,215,147526
JOB-42795,Data Analyst,14,5,1002,Lead,Part-time,67989,75312,Hybrid,518,71651
JOB-42796,Machine Learning Engineer,2,2,1001,Lead,Part-time,155573,177460,Remote,50,166517
JOB-42797,Data Engineer,14,12,1002,Senior,Contract,156232,173344,Onsite,276,164788
JOB-42798,Senior Data Analyst,16,5,1003,Senior,Part-time,88162,103559,Onsite,475,95861
JOB-42799,Data Engineer,12,13,1001,Mid,Full-time,169262,183070,Onsite,478,176166
JOB-42800,Machine Learning Engineer,5,11,1006,Senior,Contract,104157,111215,Remote,115,107686
JOB-42801,AI Engineer,3,10,1006,Lead,Contract,152931,173096,Remote,229,163014
JOB-42802,Data Scientist,15,5,1004,Mid,Contract,129441,162126,Remote,101,145784
JOB-42803,Senior Data Scientist,4,5,1001,Mid,Full-time,107100,130592,Hybrid,113,118846
JOB-42804,Machine Learning Engineer,20,1,1002,Lead,Full-time,169476,182861,Remote,426,176169
JOB-42805,Machine Learning Engineer,11,10,1003,Mid,Part-time,140305,167588,Remote,86,153947
JOB-42806,Business Intelligence Analyst,10,5,1006,Mid,Full-time,83533,102030,Hybrid,398,92782
JOB-42807,Data Scientist,19,9,1005,Mid,Full-time,141949,167095,Hybrid,79,154522
JOB-42808,AI Engineer,17,11,1005,Entry,Part-time,171400,176747,Remote,370,174074
JOB-42809,Analytics Engineer,13,1,1001,Lead,Part-time,145757,164779,Hybrid,272,155268
JOB-42810,Business Intelligence Analyst,6,9,1006,Mid,Part-time,53647,60297,Remote,69,56972
JOB-42811,AI Engineer,18,6,1005,Senior,Contract,154559,164957,Onsite,541,159758
JOB-42812,Machine Learning Engineer,8,10,1006,Entry,Part-time,159581,173543,Hybrid,212,166562
JOB-42813,Data Engineer,1,10,1002,Senior,Full-time,128893,146432,Remote,595,137663
JOB-42814,Machine Learning Engineer,19,3,1003,Mid,Full-time,167722,184136,Hybrid,456,175929
JOB-42815,Analytics Engineer,11,9,1003,Lead,Part-time,137845,169490,Hybrid,241,153668
JOB-42816,Senior Data Scientist,11,10,1002,Entry,Part-time,145152,163343,Remote,449,154248
JOB-42817,Senior Data Engineer,7,10,1002,Entry,Part-time,178383,192543,Remote,169,185463
JOB-42818,Senior Data Analyst,14,12,1004,Lead,Full-time,71124,90105,Onsite,71,80615
JOB-42819,Data Scientist,11,5,1003,Mid,Contract,107099,125646,Remote,325,116373
JOB-42820,Senior Data Analyst,19,4,1002,Lead,Part-time,53454,60520,Remote,402,56987
JOB-42821,Data Analyst,6,1,1005,Mid,Part-time,56888,68087,Remote,167,62488
JOB-42822,Business Intelligence Analyst,9,13,1003,Mid,Part-time,57725,75363,Onsite,580,66544
JOB-42823,Business Intelligence Analyst,9,1,1001,Senior,Full-time,84161,116480,Onsite,471,100321
JOB-42824,Data Engineer,7,8,1005,Mid,Contract,158306,190089,Hybrid,248,174198
JOB-42825,Data Scientist,14,5,1006,Lead,Full-time,114814,131676,Onsite,423,123245
